sku,productType,canonicalGroupId,imageStatus,requestedImageStatus,mainImageAssetId,dataStatus,hasProductLink,productLink,titleEn,material,gsmOrThickness,applications
"KH-FD-CUPSHEET-350-PE-232","paper-cup-fan","paper-cup-fan-product-custom-size-single-double-wall-pe-coating-coffee-paper-cup-sheets-raw-material-for-flexography-printing","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-custom-size-single-double-wall-pe-coating-coffee-paper-cup-sheets-raw-material-for-flexography-printing","PE Coated Paper Sheet for Paper Cup","食品级白卡纸 / 杯纸 + PLA 涂层","350gsm","纸杯、纸碗、食品容器片材"
"KH-FD-CUPSHEET-230-PR-233","paper-cup-fan","paper-cup-fan-product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","PE Coated Paper Sheet for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","230gsm","纸杯、纸碗、食品容器片材"
"KH-FD-CUPSHEET-240-PR-234","paper-cup-fan","paper-cup-fan-product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","PE Coated Paper Sheet for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","纸杯、纸碗、食品容器片材"
"KH-FD-CUPSHEET-250-PR-235","paper-cup-fan","paper-cup-fan-product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","PE Coated Paper Sheet for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","250gsm","纸杯、纸碗、食品容器片材"
"KH-FD-CUPSHEET-280-PR-236","paper-cup-fan","paper-cup-fan-product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-custom-size-single-double-wall-pe-coated-coffee-drink-paper-cup-sheet-duplex-board-raw-material-for-flexography-printing","PE Coated Paper Sheet for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","280gsm","纸杯、纸碗、食品容器片材"
"KH-FD-CUPROLL-190-PR-237","paper-cup-fan","paper-cup-fan-product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","190gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-210-PE-238","paper-cup-fan","paper-cup-fan-product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","210gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-230-PR-239","paper-cup-fan","paper-cup-fan-product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","230gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-240-PR-240","paper-cup-fan","paper-cup-fan-product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-kraft-paper-raw-materials-180gsm-pe-coated-brown-kraft-paper-rolls-for-food-paper-cup-bowl","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","240gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPFAN-350-PR-241","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150-PE-242","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","150gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-170-PR-243","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","170gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-180-PR-244","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-190-PE-245","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PR-246","paper-cup-fan","paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-food-grade-for-paper-cup-lid-cover","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-KCUP-320-PE-247","paper-cup-fan","paper-cup-fan-product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","Kraft Cupstock Paper","食品级牛皮纸 + PE/PLA 淋膜","320gsm","牛皮纸杯、环保纸碗、热饮杯"
"KH-FD-KCUP-350-PE-248","paper-cup-fan","paper-cup-fan-product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","Kraft Cupstock Paper","食品级牛皮纸 + PE/PLA 淋膜","350gsm","牛皮纸杯、环保纸碗、热饮杯"
"KH-FD-CUPROLL-150-PR-249","paper-cup-fan","paper-cup-fan-product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","150gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-170-PE-250","paper-cup-fan","paper-cup-fan-product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-8-12-16-oz-customized-logo-eco-friendly-disposable-kraft-paper-for-paper-cup-for-paper-cups-manufacturer-in-uae","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","170gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPFAN-180-PR-251","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","180gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-190-PR-252","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-PR-253","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-230-PE-254","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PLA 涂层","230gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-240-PR-255","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","240gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-250-PR-256","paper-cup-fan","paper-cup-fan-product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-greaseproof-resist-high-temperature-chinese-customized-1200mm-cup-stock-paper-for-paper-cup-die-cutting-machine","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","250gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPROLL-320-PR-257","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","320gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-350-PR-258","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","350gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-150-PE-259","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","150gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-170-PR-260","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-original-single-double-wall-pe-coated-kraft-cup-paper-roll-for-drink-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","170gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-320-PE-261","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","320gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-350-PE-262","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","350gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-150-PE-263","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","150gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-170-PE-264","paper-cup-fan","paper-cup-fan-product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-shirong-biodegradable-plain-single-double-wall-pe-coated-base-craft-cup-paper-roll-for-paper-cups","PE Coated Paper Roll for Paper Cup","食品级牛皮纸 + PE/PLA 淋膜","170gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPBOT-170-PE-265","paper-cup-fan","paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PLA 涂层","170gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-180-PE-266","paper-cup-fan","paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PLA 涂层","180gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-190-PR-267","paper-cup-fan","paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-210-PE-268","paper-cup-fan","paper-cup-fan-product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-paper-cup-raw-material-bottom-paper-roll-for-cups-and-bowl-making-pe-coated-double-pe-paper-reel","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PLA 涂层","210gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-210-MC-269","paper-cup-fan","paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-230-PR-270","paper-cup-fan","paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PE 淋膜","230gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-240-PE-271","paper-cup-fan","paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PLA 涂层","240gsm","纸杯底部、纸碗底部"
"KH-FD-CUPBOT-250-PE-272","paper-cup-fan","paper-cup-fan-product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-blank-white-bottom-cup-paper-cup-raw-materials-for-disposable-paper-cup","Paper Cup Bottom Roll","食品级白卡纸 / 杯纸 + PE 淋膜","250gsm","纸杯底部、纸碗底部"
"KH-FD-CUPROLL-300-PR-273","paper-cup-fan","paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","300gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-320-PR-274","paper-cup-fan","paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","320gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-350-PR-275","paper-cup-fan","paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","350gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-150-PR-276","paper-cup-fan","paper-cup-fan-product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","representative","representative","kh-cupfan-family-representative","complete","true","https://www.shirongpaper.com/product-china-manufacture-professional-paper-cup-roll-pe-coated-paper-paper-cup-raw-material","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPFAN-150350-PE-277","paper-cup-fan","paper-cup-fan-compostable-takeway-hot-biodegradable-disposable-cup-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601000844517/Compostable-Takeway-Hot-Biodegradable-Disposable-Cup.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-MC-278","paper-cup-fan","paper-cup-fan-clay-210gsm-single-pe-coated-paper-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601024699602/Clay-210gsm-Single-Pe-Coated-Paper.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPROLL-150-PR-279","paper-cup-fan","paper-cup-fan-factory-wholesale-8oz-150gsm-pe-coated-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601027428917/Factory-Wholesale-8oz-150gsm-PE-Coated.html","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","150gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-150350-PE-280","paper-cup-fan","paper-cup-fan-china-manufacture-professional-paper-cup-roll-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601129674381/China-Manufacture-Professional-Paper-Cup-Roll.html","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","150-350gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPROLL-190-PE-281","paper-cup-fan","paper-cup-fan-pe-laminated-pe-coated-paper-cup-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601132307814/PE-Laminated-Pe-Coated-Paper-Cup.html","PE Coated Paper Roll for Paper Cup","食品级白卡纸 / 杯纸 + PE 淋膜","190gsm","纸杯、纸碗、咖啡杯原纸"
"KH-FD-CUPFAN-150350-PR-282","paper-cup-fan","paper-cup-fan-paper-cup-raw-material-china-high-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601202064567/Paper-Cup-Raw-Material-China-High.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-KCUP-280-MC-283","paper-cup-fan","paper-cup-fan-dark-brown-280gsm-die-cut-kraft-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601208335010/Dark-Brown-280gsm-Die-cut-Kraft.html","Kraft Cupstock Paper","食品级牛皮纸 + PE/PLA 淋膜","280gsm","牛皮纸杯、环保纸碗、热饮杯"
"KH-FD-CUPFAN-150350-MC-284","paper-cup-fan","paper-cup-fan-good-adhesion-recyclable-white-150-350gsm-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601221050259/Good-Adhesion-Recyclable-White-150-350gsm.html","Paper Cup Fan","食品级牛皮纸 + PE/PLA 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-280-PR-285","paper-cup-fan","paper-cup-fan-flexography-printing-clay-280gsm-single-wall-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601247511697/Flexography-Printing-Clay-280gsm-Single-Wall.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","280gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150350-MC-286","paper-cup-fan","paper-cup-fan-die-cut-craft-paper-bio-degradable-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601287525956/Die-cut-Craft-Paper-Bio-degradable.html","Paper Cup Fan","食品级牛皮纸 + PE/PLA 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-210-MC-287","paper-cup-fan","paper-cup-fan-210gsm-single-pe-coated-clay-die-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601394133230/210gsm-Single-PE-Coated-Clay-Die.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","210gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150350-PR-288","paper-cup-fan","paper-cup-fan-hd-flexo-print-paper-cup-fan-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601498660933/HD-flexo-print-paper-cup-fan.html","Paper Cup Fan","食品级白卡纸 / 杯纸 + PE 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-CUPFAN-150350-PE-289","paper-cup-fan","paper-cup-fan-pe-pla-coated-biodegradable-disposable-craft-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601504012789/PE-PLA-Coated-Biodegradable-Disposable-Craft.html","Paper Cup Fan","食品级牛皮纸 + PE/PLA 淋膜","150-350gsm","热饮杯、咖啡杯、纸碗、饮料杯"
"KH-FD-TRAYP-150350-PE-290","paper-cup-fan","paper-cup-fan-polyethylene-polylactic-acid-coated-single-layer-html","representative","representative","kh-cupfan-family-representative","complete","true","https://m.alibaba.com/product/1601516424758/Polyethylene-Polylactic-Acid-Coated-Single-layer.html","Food Tray Paper Material","食品级白卡纸 / 杯纸 + PE 淋膜","150-350gsm","圆形纸托盘、食品容器、餐饮包装"
