sku,slug,title_en,title_zh,category,productType,canonicalGroupId,imageStatus,dataStatus,mainImageAssetId,assetExactness,assetPermission,productLink,sourceDomain,sourceNotes
KH-SF-LAMIN-E-MT-033,kh-sf-lamin-e-mt-033-laminated-semi-finished-sheet,Laminated Semi-finished Sheet,裱纸半成品,纸盒半成品,corrugated-fluted-paper,corrugated-fluted-paper-e-f-g-flute,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-FLUTESHT-E-CR-034,kh-sf-flutesht-e-cr-034-corrugated-box-blank,Corrugated Box Blank,瓦楞盒片,纸盒半成品,corrugated-fluted-paper,corrugated-fluted-paper-e-f-g-e-f-g-flute,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-FOLDBL-350-CR-035,kh-sf-foldbl-350-cr-035-folding-box-blank,Folding Box Blank,折叠盒半成品,纸盒半成品,white-cardboard,white-cardboard-250g-450g,representative,pending-source,kh-white-cardboard-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-COLORBL-350-PR-036,kh-sf-colorbl-350-pr-036-printed-color-box-blank,Printed Color Box Blank,彩盒半成品,纸盒半成品,corrugated-fluted-paper,corrugated-fluted-paper-300g-450g,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-FOODBL-300-OIL-037,kh-sf-foodbl-300-oil-037-food-box-blank,Food Box Blank,食品盒半成品,纸盒半成品,white-cardboard,white-cardboard-250g-400g-greaseproof,representative,pending-source,kh-white-cardboard-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-GIFTBL-400-EM-038,kh-sf-giftbl-400-em-038-gift-box-semi-finished-sheet,Gift Box Semi-finished Sheet,礼盒半成品,纸盒半成品,paper-insert,paper-insert,representative,pending-source,kh-paper-insert-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-COSBL-350-AS-039,kh-sf-cosbl-350-as-039-cosmetic-box-semi-finished-sheet,Cosmetic Box Semi-finished Sheet,化妆品盒半成品,纸盒半成品,paper-pad,paper-pad-300g-450g-uv,representative,pending-source,kh-paper-pad-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-SF-SHAPEBL-350-MC-040,kh-sf-shapebl-350-mc-040-custom-shape-box-blank,Custom Shape Box Blank,异形盒半成品,纸盒半成品,corrugated-fluted-paper,corrugated-fluted-paper-pe-coating,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-WHITEBOX-350-PR-041,kh-bx-whitebox-350-pr-041-white-cardboard-packaging-box,White Cardboard Packaging Box,白卡包装盒,包装盒成品,white-cardboard,white-cardboard-300g-450g,representative,pending-source,kh-white-cardboard-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-KRAFTBOX-300-PR-042,kh-bx-kraftbox-300-pr-042-kraft-paper-box,Kraft Paper Box,牛皮纸盒,包装盒成品,kraft-paper,kraft-paper-250g-400g-pe-coating,representative,pending-source,kh-kraft-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-CORBOX-E-CR-043,kh-bx-corbox-e-cr-043-corrugated-paper-box,Corrugated Paper Box,瓦楞纸盒,包装盒成品,corrugated-fluted-paper,corrugated-fluted-paper-e-f-g-flute-pe-coating,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-COLORCOR-E-DC-044,kh-bx-colorcor-e-dc-044-colored-corrugated-box,Colored Corrugated Box,彩色瓦楞盒,包装盒成品,corrugated-fluted-paper,corrugated-fluted-paper-e-f-g-flute,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-COSBOX-350-AS-045,kh-bx-cosbox-350-as-045-cosmetic-packaging-box,Cosmetic Packaging Box,化妆品包装盒,包装盒成品,white-cardboard,white-cardboard-300g-450g-uv,representative,pending-source,kh-white-cardboard-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-ELECBOX-E-MT-046,kh-bx-elecbox-e-mt-046-electronics-packaging-box,Electronics Packaging Box,电子产品包装盒,包装盒成品,corrugated-fluted-paper,corrugated-fluted-paper,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-FOODBOX-320-PE-047,kh-bx-foodbox-320-pe-047-food-packaging-box,Food Packaging Box,食品包装盒,包装盒成品,food-packaging-box,food-packaging-box-250g-400g-pe-coating,representative,pending-source,kh-food-box-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-GIFTBOX-400-FG-048,kh-bx-giftbox-400-fg-048-gift-packaging-box,Gift Packaging Box,礼品盒,包装盒成品,corrugated-fluted-paper,corrugated-fluted-paper,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-FOLDBOX-350-CR-049,kh-bx-foldbox-350-cr-049-folding-carton,Folding Carton,折叠盒,包装盒成品,white-cardboard,white-cardboard-250g-450g,representative,pending-source,kh-white-cardboard-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-BX-ONEPIECE-350-MC-050,kh-bx-onepiece-350-mc-050-one-piece-paper-box,One-piece Paper Box,一体成型盒,包装盒成品,corrugated-fluted-paper,corrugated-fluted-paper-pe-coating,representative,pending-source,kh-corrugated-family-representative,representative,approved,,,No productLink in source catalog; source confirmation required.
KH-FD-CUPFAN-150350-PR-001,kh-fd-cupfan-150350-pr-001-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-002,kh-fd-cupfan-150350-pr-002-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-003,kh-fd-cupfan-150350-pr-003-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PR-004,kh-fd-cupfan-210-pr-004-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-280-PR-005,kh-fd-cupfan-280-pr-005-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-biodegradable-flexography-printing-280-gsm-single-wall-pe-coated-paper-cup-fan-raw-material-for-hot-drinks-coffee-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-biodegradable-flexography-printing-280-gsm-single-wall-pe-coated-paper-cup-fan-raw-material-for-hot-drinks-coffee-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PR-006,kh-fd-cupfan-210-pr-006-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-coffee-beverage-cup-use-app-recycled-1-pe-210gsm-high-coated-paper-fan-raw-materials,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-coffee-beverage-cup-use-app-recycled-1-pe-210gsm-high-coated-paper-fan-raw-materials,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-160350-PR-007,kh-fd-cupfan-160350-pr-007-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-biodegradable-flexo-printed-die-cutting-food-grade-160-350gsm-single-pe-coated-paper-cup-fan,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-biodegradable-flexo-printed-die-cutting-food-grade-160-350gsm-single-pe-coated-paper-cup-fan,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-240-PR-008,kh-fd-cupfan-240-pr-008-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-coffee-tea-cup-making-machine-use-flexography-printing-single-pe-240gsm-pe-coated-paper-fan,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-009,kh-fd-cupfan-150350-pr-009-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-bagasse-custom-flexo-printing-hot-drink-8oz-paper-cups-fan-paper-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-010,kh-fd-cupfan-150350-pr-010-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-saudi-arabia-welcome-hot-sell-good-grade-pe-coated-wood-pulp-paper-cup-fan,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-011,kh-fd-cupfan-150350-pr-011-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-paper-cup-fan-manufacturers-and-suppliers-raw-material-6oz-pe-coated-paper-cup-paper,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-012,kh-fd-cupfan-150350-pr-012-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-factory-wholesale-cuted-cupstock-fan-blank-raw-materials-for-making-paper-cups,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-013,kh-fd-cupfan-150350-pr-013-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-raw-materials-for-paper-cups-china-high-quality-printed-and-personalized-disposable-for-9oz-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-014,kh-fd-cupfan-150350-pr-014-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-ice-cream-cup-paper-china-factory-high-quality-printed-and-personalized-disposable-for-making-machine-for-paper-cup-logo-printer,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-015,kh-fd-cupfan-150350-pr-015-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-coated-cup-fan-paper-for-china-factory-price-custom-design-for-paper-cup-for-vending-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-016,kh-fd-cupfan-150350-pr-016-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-coated-cup-fan-paper-china-high-quality-printed-and-personalized-disposable-food-grade-for-machine-production-of-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
